codigo,complexity,n_classes,n_functions,loc,lloc,sloc,single_comments,comments,multilines,blank_lines,h1,h2,N1,N2,h,N,calculated_N,volume,difficulty,effort,bugs,time,imports,assignments,assignments_unique,kwds,kwds_unique,lt_numbers,lt_strings,lt_booleans,lgc_op,lgc_op_unique,and_op,or_op,not_op,arithmetic_op,arithmetic_op_unique,add_op,minus_op,mult_op,div_op,mod_op,power_op,div_floor_op,cmp_op,cmp_op_unique,equal_op,not_eq_op,lt_op,gt_op,less_op,greater_op,bitwise_op,bitwise_op_unique,bitwise_and,bitwise_or,bitwise_xor,bitwise_not,lshift_op,rshift_op,identity_op,membership_op,conditionals,ifs,elifs,elses,loops,whiles,fors,breaks,continues,builtin_f,builtin_f_unique,type_f,type_f_unique,lambdas,lpar,rpar,lsqb,rsqb,lbrace,rbrace,commas,colons,dots,prints,inputs,len,uident,uident_unique,uident_mean,uident_per_line,uident_chars
3219,4,0,0,22,14,13,1,4,7,1,5,9,5,10,14,15,40.13896548741762,57.110323830864054,2.7777777777777777,158.6397884190668,0.019036774610288017,8.813321578837044,1,8,1,7,5,5,2,0,0,0,0,0,0,5,5,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,2,0,2,0,0,7,6,2,1,0,11,11,3,3,0,0,2,3,0,1,1,0,30,12,2.3076923076923075,1.3043478260869565,2.8333333333333335
1719,3,0,0,19,10,9,0,0,5,5,3,6,3,6,9,9,20.264662506490406,28.529325012980813,1.5,42.793987519471216,0.009509775004326938,2.377443751081734,1,5,1,5,5,4,2,0,0,0,0,0,0,3,3,1,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,0,5,5,1,1,0,8,8,3,3,0,0,0,2,0,1,1,0,19,9,2.111111111111111,0.95,5.222222222222222
2542,1,0,0,8,5,5,0,0,0,3,1,2,1,2,3,3,2.0,4.754887502163469,0.5,2.3774437510817346,0.0015849625007211565,0.1320802083934297,1,5,1,2,2,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,2,1,0,8,8,0,0,0,0,2,0,2,1,2,0,14,7,2.8,1.5555555555555556,6.857142857142857
3529,2,0,0,8,7,7,0,0,0,1,4,8,5,10,12,15,32.0,53.77443751081735,2.5,134.43609377704337,0.017924812503605784,7.468671876502409,0,5,1,1,1,5,2,0,0,0,0,0,0,4,3,2,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,6,5,2,2,0,7,7,0,0,0,0,1,1,0,1,2,0,11,3,1.5714285714285714,1.2222222222222223,3.6666666666666665
2937,1,0,0,18,7,6,0,0,8,4,3,8,4,8,11,12,28.75488750216347,41.51317942364757,1.5,62.26976913547136,0.01383772647454919,3.4594316186372978,0,5,1,0,0,2,4,0,0,0,0,0,0,4,3,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,3,2,0,8,8,0,0,0,0,0,0,0,1,3,0,10,5,1.6666666666666667,0.5263157894736842,3.8
2533,5,0,0,15,15,15,0,0,0,0,7,14,11,23,21,34,72.95445336320968,149.33879237447786,5.75,858.6980561532478,0.04977959745815929,47.70544756406932,0,10,1,5,4,9,4,0,2,1,2,0,0,6,4,2,1,2,1,0,0,0,4,2,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,1,0,1,1,1,0,0,0,9,4,3,1,0,12,12,0,0,0,0,1,3,0,2,3,0,24,5,1.8461538461538463,1.5,1.8
1559,1,0,0,4,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,2,0,0,0,0,0,0,1,1,0,0,3,2,1.5,0.6,5.0
1604,6,0,0,28,16,15,1,1,7,5,3,15,10,20,18,30,63.35824643629125,125.09775004326937,2.0,250.19550008653874,0.04169925001442312,13.899750004807707,1,8,1,7,5,11,2,0,0,0,0,0,0,6,2,5,0,1,0,0,0,0,5,2,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,1,3,0,1,1,0,0,0,3,3,0,0,0,10,10,4,4,0,0,0,5,0,1,1,0,27,6,1.8,0.9310344827586207,3.6666666666666665
2035,3,0,0,21,8,8,7,8,0,6,2,2,2,4,4,6,4.0,12.0,2.0,24.0,0.004,1.3333333333333333,0,3,1,3,3,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,0,1,1,1,0,0,0,6,3,2,1,0,8,8,0,0,0,0,0,3,0,2,2,0,5,2,1,0.22727272727272727,4.5
2870,3,0,0,10,8,8,1,1,0,1,2,3,2,4,5,6,6.754887502163469,13.931568569324174,1.3333333333333333,18.575424759098897,0.004643856189774725,1.0319680421721609,1,4,1,5,5,3,1,0,0,0,0,0,0,2,2,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,0,3,3,0,0,0,4,4,0,0,0,0,0,2,0,1,1,0,12,5,1.5,1.0909090909090908,5.4
1616,7,0,0,36,19,18,1,1,10,7,4,29,17,34,33,51,148.8814488586996,257.2641000872811,2.3448275862068964,603.2399588253488,0.0857547000290937,33.51333104585271,1,10,1,8,5,8,8,0,0,0,0,0,0,12,2,6,0,6,0,0,0,0,6,2,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,1,4,0,1,1,0,0,0,5,3,0,0,0,14,14,10,10,0,0,0,6,0,1,2,0,43,7,2.388888888888889,1.162162162162162,4.428571428571429
2556,2,0,0,21,12,12,4,4,0,5,4,6,5,8,10,13,23.509775004326936,43.18506523353572,2.6666666666666665,115.16017395609524,0.014395021744511906,6.397787442005291,0,10,1,1,1,2,12,0,0,0,0,0,0,4,2,1,3,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,3,3,0,0,0,9,9,1,1,0,0,5,1,5,1,1,1,27,4,2.25,1.2272727272727273,4.75
1603,5,0,0,26,14,13,1,1,7,5,3,13,8,16,16,24,52.860603837997665,96.0,1.8461538461538463,177.23076923076923,0.032,9.846153846153847,1,7,1,6,5,10,2,0,0,0,0,0,0,5,2,4,0,1,0,0,0,0,4,2,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,1,2,0,1,1,0,0,0,3,3,0,0,0,8,8,4,4,0,0,0,4,0,1,1,0,22,5,1.6923076923076923,0.8148148148148148,3.6
1392,2,0,0,10,7,7,0,0,0,3,3,7,5,10,10,15,24.406371956566698,49.82892142331044,2.142857142857143,106.77626019280808,0.016609640474436815,5.932014455156004,0,4,1,2,2,6,1,0,0,0,0,0,0,4,2,2,0,2,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,4,4,1,1,0,5,5,0,0,0,0,1,2,0,1,1,0,9,3,1.5,0.8181818181818182,6.0
3213,4,0,0,22,15,15,0,0,0,7,1,2,1,2,3,3,2.0,4.754887502163469,0.5,2.3774437510817346,0.0015849625007211565,0.1320802083934297,1,10,1,7,5,11,3,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,1,0,0,2,0,2,0,0,10,6,4,2,0,13,13,7,7,0,0,11,3,0,2,2,1,34,11,2.2666666666666666,1.4782608695652173,5.363636363636363
1125,8,0,0,31,20,19,0,0,7,5,1,9,7,14,10,21,28.529325012980813,69.76048999263462,0.7777777777777778,54.258158883160256,0.02325349666421154,3.0143421601755698,0,8,1,9,3,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,5,2,0,0,0,0,0,3,2,0,0,0,4,4,0,0,0,0,2,9,0,2,1,0,17,2,1,0.53125,4.5
2217,4,0,0,21,13,12,1,4,7,1,5,8,5,10,13,15,35.60964047443681,55.506595772116384,3.125,173.4581117878637,0.01850219859070546,9.636561765992427,1,7,1,7,5,5,2,0,0,0,0,0,0,5,5,1,1,1,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,1,0,0,2,0,2,0,0,6,5,2,1,0,11,11,3,3,0,0,1,3,0,1,1,0,27,11,2.25,1.2272727272727273,2.6363636363636362
2620,2,0,0,8,8,7,1,1,0,0,2,4,2,4,6,6,10.0,15.509775004326936,1.0,15.509775004326936,0.005169925001442312,0.861654166907052,1,4,1,4,4,4,0,0,0,0,0,0,0,3,2,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,8,7,1,1,0,11,11,2,2,0,0,2,2,0,1,1,0,14,7,2,1.5555555555555556,4.142857142857143
1482,4,0,0,10,9,9,0,0,0,1,3,2,3,6,5,9,6.754887502163469,20.89735285398626,4.5,94.03808784293817,0.0069657842846620865,5.224338213496565,0,3,1,3,1,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,9,3,3,1,0,12,12,0,0,0,0,0,3,0,3,3,0,6,3,1,0.5454545454545454,1.0
2543,3,0,0,16,14,14,0,0,0,2,4,19,13,26,23,39,88.71062275542812,176.41891628622352,2.736842105263158,482.8307182570328,0.05880630542874117,26.823928792057377,1,10,3,5,5,6,5,0,0,0,0,0,0,11,2,9,2,0,0,0,0,0,2,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,0,1,1,1,0,0,0,8,5,5,2,0,9,9,3,3,0,0,1,3,2,1,1,0,26,9,2,1.5294117647058822,5.0
3691,4,0,0,19,14,14,0,0,0,5,2,4,2,4,6,6,10.0,15.509775004326936,1.0,15.509775004326936,0.005169925001442312,0.861654166907052,1,10,1,8,4,4,0,0,0,0,0,0,0,3,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,3,0,0,9,5,4,2,0,15,15,6,6,0,0,5,3,0,1,2,0,39,15,2.7857142857142856,1.95,2.533333333333333
2604,2,0,0,6,4,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1,1,1,4,4,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,4,4,0,0,0,5,5,0,0,0,0,0,1,0,1,1,0,6,4,1.5,0.8571428571428571,5.25
1478,12,0,0,28,26,26,0,0,0,2,7,25,22,42,32,64,135.74788919877133,320.0,5.88,1881.6,0.10666666666666667,104.53333333333333,0,11,1,13,4,13,12,0,1,1,1,0,0,10,2,0,2,8,0,0,0,0,11,4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,3,7,2,0,0,0,0,0,7,4,1,1,0,18,18,0,0,0,0,1,12,1,3,2,0,32,4,1.4545454545454546,1.103448275862069,7.25
2499,2,0,0,11,8,8,0,0,0,3,4,7,5,10,11,15,27.651484454403228,51.89147427955947,2.857142857142857,148.26135508445563,0.01729715809318649,8.236741949136423,1,5,2,2,2,6,0,0,0,0,0,0,0,4,3,2,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,4,4,1,1,0,8,8,0,0,0,0,1,1,1,1,1,0,12,5,1.5,1.0,3.8
2591,3,0,0,18,10,10,1,1,0,7,4,7,5,9,11,14,27.651484454403228,48.43204266092217,2.5714285714285716,124.53953827094274,0.016144014220307392,6.918863237274596,0,6,1,3,3,7,1,0,0,0,0,0,0,4,3,2,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,0,5,4,1,1,0,6,6,2,2,0,0,0,3,0,2,1,0,15,5,1.5,0.7894736842105263,6.4
2539,5,0,0,15,15,15,0,0,0,0,7,14,11,23,21,34,72.95445336320968,149.33879237447786,5.75,858.6980561532478,0.04977959745815929,47.70544756406932,0,10,1,5,4,9,4,0,2,1,2,0,0,6,4,2,1,2,1,0,0,0,4,2,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,1,0,1,1,1,0,0,0,9,4,3,1,0,12,12,0,0,0,0,1,3,0,2,3,0,24,5,1.8461538461538463,1.5,1.8
3371,2,0,0,9,7,7,0,0,0,2,3,4,3,6,7,9,12.75488750216347,25.26619429851844,2.25,56.848937171666485,0.008422064766172813,3.158274287314805,0,4,1,2,2,3,3,0,0,0,0,0,0,2,2,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,5,4,1,1,0,7,7,0,0,0,0,1,2,1,1,2,0,9,4,1.5,0.9,5.0
2531,5,0,0,15,15,15,0,0,0,0,7,14,11,23,21,34,72.95445336320968,149.33879237447786,5.75,858.6980561532478,0.04977959745815929,47.70544756406932,0,10,1,5,4,9,4,0,2,1,2,0,0,6,4,2,1,2,1,0,0,0,4,2,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,1,0,1,1,1,0,0,0,9,4,3,1,0,12,12,0,0,0,0,1,3,0,2,3,0,24,5,1.8461538461538463,1.5,1.8
1365,1,0,0,9,6,6,0,0,0,3,2,6,3,6,8,9,17.509775004326936,27.0,1.0,27.0,0.009,1.5,1,4,1,2,2,3,0,0,0,0,0,0,0,4,2,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,2,1,0,9,9,0,0,0,0,1,0,0,1,2,0,12,8,2,1.2,2.75
2886,2,0,0,9,9,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1,5,1,4,4,2,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,5,5,1,1,0,9,9,4,4,0,0,1,2,0,1,1,0,19,9,2.375,1.9,3.2222222222222223
1805,1,0,0,19,9,8,0,0,7,4,2,7,4,8,9,12,21.651484454403228,38.03910001730775,1.1428571428571428,43.47325716263743,0.012679700005769252,2.415180953479857,0,6,1,0,0,4,5,0,0,0,0,0,0,4,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,4,4,1,0,14,14,0,0,0,0,2,0,0,2,4,0,12,6,1.5,0.6,2.0
2873,2,0,0,11,7,7,0,0,0,4,3,5,3,6,8,9,16.36452797660028,27.0,1.8,48.6,0.009,2.7,1,4,1,4,4,5,1,0,0,0,0,0,0,4,3,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,5,5,1,1,0,8,8,5,5,0,0,1,1,0,1,1,0,17,7,2.4285714285714284,1.4166666666666667,6.857142857142857
2972,2,0,0,26,11,10,4,5,8,4,3,6,3,6,9,9,20.264662506490406,28.529325012980813,1.5,42.793987519471216,0.009509775004326938,2.377443751081734,0,5,1,2,2,1,6,0,0,0,0,0,0,2,2,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,9,3,3,1,0,9,9,0,0,0,0,0,2,0,3,3,0,11,5,1.5714285714285714,0.4074074074074074,6.6
1802,1,0,0,9,6,6,0,0,0,3,5,10,5,10,15,15,44.82892142331043,58.60335893412778,2.5,146.50839733531944,0.019534452978042596,8.139355407517748,1,4,1,2,2,2,3,0,0,0,0,0,0,6,5,1,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,4,1,0,10,10,0,0,0,0,0,0,0,1,3,0,11,7,1.8333333333333333,1.1,2.857142857142857
1364,1,0,0,9,6,6,0,0,0,3,3,10,5,10,13,15,37.974168451037094,55.506595772116384,1.5,83.25989365817458,0.01850219859070546,4.625549647676365,1,4,1,2,2,4,0,0,0,0,0,0,0,6,3,0,0,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,2,1,0,7,7,0,0,0,0,1,0,0,1,2,0,11,7,1.8333333333333333,1.1,2.0
2551,2,0,0,21,12,12,4,4,0,5,4,6,5,8,10,13,23.509775004326936,43.18506523353572,2.6666666666666665,115.16017395609524,0.014395021744511906,6.397787442005291,0,10,1,1,1,2,12,0,0,0,0,0,0,4,2,1,3,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,3,3,0,0,0,9,9,1,1,0,0,5,1,5,1,1,1,27,4,2.25,1.2272727272727273,4.75
2921,1,0,0,23,7,6,3,3,8,6,4,7,4,8,11,12,27.651484454403228,41.51317942364757,2.2857142857142856,94.88726725405158,0.01383772647454919,5.27151484744731,0,4,1,0,0,4,3,0,0,0,0,0,0,4,4,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,2,1,0,10,10,0,0,0,0,2,0,0,2,2,0,10,4,1.6666666666666667,0.4166666666666667,8.25
1487,12,0,0,28,26,26,0,0,0,2,7,22,22,42,29,64,117.75898006442377,310.91078368816466,6.681818181818182,2077.449327370918,0.10363692789605489,115.41385152060656,0,11,1,13,4,12,12,0,1,1,1,0,0,10,2,0,2,8,0,0,0,0,11,4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,3,7,2,0,0,0,0,0,6,3,1,1,0,17,17,0,0,0,0,0,12,1,3,2,0,32,4,1.4545454545454546,1.103448275862069,8.5
1602,3,0,0,29,12,11,1,1,9,8,3,5,3,6,8,9,16.36452797660028,27.0,1.8,48.6,0.009,2.7,1,7,1,4,4,4,2,0,0,0,0,0,0,2,2,1,0,1,0,0,0,0,2,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,3,3,0,0,0,7,7,3,3,0,0,0,2,0,1,1,0,21,7,1.9090909090909092,0.7,4.857142857142857
2430,1,0,0,22,7,6,4,4,8,4,3,7,4,8,10,12,24.406371956566698,39.863137138648355,1.7142857142857142,68.33680652339717,0.013287712379549451,3.796489251299843,0,5,1,0,0,3,3,0,0,0,0,0,0,4,3,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,3,2,0,8,8,0,0,0,0,1,0,0,1,2,0,11,5,1.8333333333333333,0.4782608695652174,6.8
2489,18,0,0,28,24,24,0,0,0,4,9,32,24,51,41,75,188.52932501298082,401.81640034635626,7.171875,2881.776996234024,0.1339388001154521,160.09872201300132,0,11,1,18,5,16,16,0,8,2,4,4,0,2,2,0,0,1,1,0,0,0,17,5,15,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,10,3,6,1,0,0,0,0,0,7,4,1,1,0,10,10,0,0,0,0,5,10,1,3,2,0,35,4,1.5909090909090908,1.206896551724138,5.5
1642,5,0,0,26,15,14,1,3,5,6,3,9,6,12,12,18,33.28421251514428,64.52932501298082,2.0,129.05865002596164,0.02150977500432694,7.169925001442313,1,8,1,8,5,8,2,0,0,0,0,0,0,5,3,2,0,1,0,2,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,2,0,2,0,0,7,5,3,2,0,12,12,3,3,0,0,1,4,0,2,1,0,28,10,2,1.037037037037037,3.4
2929,1,0,0,17,6,5,0,0,8,4,2,6,3,6,8,9,17.509775004326936,27.0,1.0,27.0,0.009,1.5,1,3,1,2,2,2,2,0,0,0,0,0,0,4,2,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1,1,0,4,4,0,0,0,0,0,0,0,1,1,0,9,6,1.8,0.5,3.1666666666666665
2432,1,0,0,21,7,6,3,3,8,4,2,6,3,6,8,9,17.509775004326936,27.0,1.0,27.0,0.009,1.5,0,5,1,0,0,1,5,0,0,0,0,0,0,3,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,5,4,2,0,12,12,0,0,0,0,1,0,0,1,4,0,10,5,1.6666666666666667,0.45454545454545453,5.0
1524,2,0,0,12,9,9,0,0,0,3,3,7,4,8,10,12,24.406371956566698,39.863137138648355,1.7142857142857142,68.33680652339717,0.013287712379549451,3.796489251299843,0,7,1,1,1,3,3,0,0,0,0,0,0,3,2,2,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,7,3,3,1,0,8,8,0,0,0,0,0,1,0,1,3,0,14,5,1.5555555555555556,1.0769230769230769,3.0
3184,2,0,0,11,8,8,0,0,0,3,2,6,3,6,8,9,17.509775004326936,27.0,1.0,27.0,0.009,1.5,1,5,1,4,4,2,1,0,0,0,0,0,0,4,3,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,4,4,1,1,0,7,7,4,4,0,0,0,1,0,1,1,0,21,7,2.625,1.75,2.857142857142857
2794,2,0,0,7,6,6,0,0,0,1,4,6,4,8,10,12,23.509775004326936,39.863137138648355,2.6666666666666665,106.3016990363956,0.013287712379549451,5.905649946466422,0,4,1,1,1,5,1,0,0,0,0,0,0,3,3,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,4,4,1,1,0,5,5,0,0,0,0,1,1,0,1,1,0,9,2,1.5,1.125,8.0
3711,1,0,0,6,2,2,1,1,0,3,1,2,1,2,3,3,2.0,4.754887502163469,0.5,2.3774437510817346,0.0015849625007211565,0.1320802083934297,0,1,1,0,0,1,3,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1,1,0,3,3,0,0,0,0,4,0,0,1,1,0,3,1,1.5,0.42857142857142855,11.0
1330,1,0,0,1,1,1,0,0,0,0,1,2,1,2,3,3,2.0,4.754887502163469,0.5,2.3774437510817346,0.0015849625007211565,0.1320802083934297,0,0,0,0,0,3,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,2,2,0,0,0,0,1,0,0,1,0,0,0,0,0.0,0.0,0.0
2037,3,0,0,20,7,7,9,9,0,4,4,5,4,7,9,11,19.60964047443681,34.86917501586544,2.8,97.63369004442322,0.011623058338621813,5.424093891356845,0,4,1,2,2,4,2,0,0,0,0,0,0,2,2,1,1,0,0,0,0,0,2,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,5,3,2,1,0,9,9,0,0,0,0,0,2,0,1,2,0,8,2,1.1428571428571428,0.38095238095238093,4.0
1356,1,0,0,6,5,5,0,0,0,1,3,8,4,8,11,12,28.75488750216347,41.51317942364757,1.5,62.26976913547136,0.01383772647454919,3.4594316186372978,0,4,1,0,0,1,0,0,0,0,0,0,0,4,3,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,5,2,0,12,12,0,0,0,0,0,0,0,1,4,0,8,4,1.6,1.1428571428571428,2.0
2557,2,0,0,21,12,12,4,4,0,5,4,6,5,8,10,13,23.509775004326936,43.18506523353572,2.6666666666666665,115.16017395609524,0.014395021744511906,6.397787442005291,0,10,1,1,1,2,12,0,0,0,0,0,0,4,2,1,3,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,3,3,0,0,0,9,9,1,1,0,0,5,1,5,1,1,1,27,4,2.25,1.2272727272727273,4.75
1529,2,0,0,14,10,10,1,1,0,3,4,13,9,18,17,27,56.105716335834195,110.36149671375918,2.769230769230769,305.6164524381023,0.03678716557125306,16.978691802116796,0,8,1,1,1,7,4,0,0,0,0,0,0,8,3,4,0,2,2,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,9,4,4,2,0,12,12,0,0,0,0,0,1,0,1,4,0,16,5,1.6,1.0666666666666667,5.0
2934,1,0,0,19,6,5,1,1,8,5,4,8,4,8,12,12,32.0,43.01955000865388,2.0,86.03910001730776,0.014339850002884626,4.779950000961542,1,3,1,2,2,2,3,0,0,0,0,0,0,4,4,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,3,2,0,9,9,0,0,0,0,0,0,0,1,2,0,11,5,2.2,0.55,2.2
2768,11,0,0,26,24,24,1,1,0,1,8,18,14,28,26,42,99.05865002596161,197.4184681619259,6.222222222222222,1228.3815796742056,0.0658061560539753,68.24342109301142,0,4,1,13,4,9,14,0,2,1,2,0,0,2,2,0,0,0,1,0,1,0,10,5,6,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,11,3,5,3,0,0,0,0,0,14,3,2,1,0,23,23,0,0,0,0,0,11,1,9,3,0,17,5,1.4166666666666667,0.6296296296296297,4.2
1029,1,0,0,6,4,4,0,0,0,2,2,7,4,8,9,12,21.651484454403228,38.03910001730775,1.1428571428571428,43.47325716263743,0.012679700005769252,2.415180953479857,0,3,1,0,0,4,1,0,0,0,0,0,0,4,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,1,1,0,4,4,0,0,0,0,1,0,0,1,1,0,7,2,1.75,1.0,9.0
2549,2,0,0,23,12,12,4,4,0,7,4,6,5,8,10,13,23.509775004326936,43.18506523353572,2.6666666666666665,115.16017395609524,0.014395021744511906,6.397787442005291,0,10,1,1,1,2,12,0,0,0,0,0,0,4,2,1,3,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,3,3,0,0,0,9,9,1,1,0,0,5,1,5,1,1,1,27,4,2.25,1.125,4.75
1117,10,0,0,31,21,20,1,1,7,3,10,28,17,36,38,53,167.82521876648653,278.14015821251,6.428571428571429,1788.0438742232786,0.09271338607083668,99.33577079018215,0,11,1,12,4,13,12,0,6,2,3,3,0,4,4,1,1,1,1,0,0,0,9,4,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,3,0,3,0,0,0,0,0,9,5,2,2,0,13,13,0,0,0,0,7,6,0,3,3,0,30,9,1.875,0.9375,4.444444444444445
